SMILE A,SMILE B,SMILE C,Young's Modulus (kPa) log10,Swelling Ratio (times),Source,Young's Modulus (kPa)
[*]OCC1C(C(C(CC1CO)COCC2C(C(C(CC2CO)C[*])O)COCC3C(C(C(C(O3)CO)O)O)COCC4C(C(C(C(O4)C(O)=O)COCC5C(C(C(C(O5)C(O)=O)O)O)O)O)O)O)O,[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO,,5.079181246047625,,10.1016_j.trgeo.2020.100385_part_6.txt_段1_Material1,120000.00000000007
[*]OCCCCOC(CCC([*])=O)=O,[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO,,6.041392685158225,,10.1016_j.carbpol.2016.08.048_part_2.txt_段1_Material2,1100000.0000000007
[*]OCCCCOC(CCC([*])=O)=O,[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,,5.656960182742849,,10.1007_s13233-016-4131-4_part_2.txt_段1_Material1,453899.9999999999
[*]OCCOC(CC(C([*])=O)C(C1CCCCC1)CC(CC(O)=O)C(OCCO)=O)=O,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,6.44870631990508,,10.1007_s13233-018-6006-3_part_2.txt_段1_Material1,2809999.9999999995
[*]OCCOC(CC(C([*])=O)C(C1CCCCC1)CC(CC(O)=O)C(OCCO)=O)=O,[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,,4.954242509439325,,10.1016_j.polymdegradstab.2020.109377_part_3.txt_段1_Material4,90000.00000000007
[*]OCCOC(CC(C([*])=O)C(C1CCCCC1)CC(CC(O)=O)C(OCCO)=O)=O,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,,6.857332496431268,,10.1177_0021998311430866_part_1.txt_段1_Material1,7199999.9999999935
[*]OCC[*],OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,6.32221929473392,,10.1088_1757-899x_864_1_012169_part_1.txt_段1_Material1,2100000.0000000056
[*]OCC[*],OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,4.505149978319906,,10.1007_s10570-013-0002-8_part_1.txt_段1_Material1,32000.000000000025
[*]O[C@H](C)CC([*])=O,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,5.079181246047625,,10.1007_s10570-014-0415-z_part_2.txt_段1_Material1,120000.00000000007
[*]O[C@H](C)CC([*])=O,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,,5.771587480881255,,10.1016_j.polymertesting.2013.10.011_part_1.txt_段1_Material2,590999.9999999995
[*][C@H]1[C@H](O)[C@@H](O)[C@H](OC2C(O)C(OC(C)=O)C(O[*])OC2CO)O[C@@H]1CO,[*]C(CCCCCO[*])=O,,5.002166061756507,,10.1177_0885328214542488_part_2.txt_段1_Material1,100499.99999999993
[*][C@H]1[C@H](O)[C@@H](O)[C@H](O[C@H]2[C@H]([C@@H](O)[C@H](O[C@H]3[C@H](O)[C@H](O)[C@H](O[C@H]4[C@H](O)[C@H](O)[C@H](O[*])O[C@@H]4CO)O[C@@H]3CO)O[C@@H]2COC(C)=O)O)O[C@@H]1CO,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,6.071882007306125,,10.1007_s10570-019-02302-6_part_1.txt_段1_Material1,1179999.999999999
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,6.491361693834273,,10.1007_s10570-013-0007-3_part_5.txt_段1_Material2,3100000.000000003
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,6.278753600952829,,10.1016_j.porgcoat.2015.05.013_part_1.txt_段1_Material1,1899999.9999999995
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,,5.221674997070769,,10.3390_polym12122882_part_3.txt_段1_Material1,166600.00000000015
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO,,4.239049093140191,,10.1002_app.41158_part_1.txt_段1_Material1,17339.99999999999
[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,,4.895201474778894,,10.1080_25740881.2020.1757105_part_3.txt_段1_Material2,78560.00000000007
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,OC(COCC1OC(OC2C(COCC(O)=O)OC([*])C(O)C2O)C(O)C(O)C1O[*])=O,,5.311965660368366,,10.1016_j.ijbiomac.2018.11.203_part_2.txt_段1_Material1,205099.99999999988
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,5.338456493604605,,10.1002_app.44341_part_1.txt_段1_Material1,218000.0000000001
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,5.489958479424835,,10.1007_s12221-011-1002-7_part_1.txt_段1_Material1,309000.0
C/C(C[*])=C/C[*],OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,4.765072201102792,,101002_app57497_段139-141_extracted.txt_Part1_Material1,58220.00000000003
OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,C/C(C[*])=C/C[*],,4.765072201102792,,101002_app57497_段118-120_extracted.txt_Part1_Material3,58220.00000000003
OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,O=C(C(C[*])[*])N,,1.6989700043360187,,101039_d5ta04790k_段2-4_extracted.txt_Part1_Material1,49.99999999999999
OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,O=C(O)C([*])C[*],,2.1357685145678222,,101021_acsapm4c03601_段18-20_extracted.txt_Part1_Material1,136.7
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,O=C(C(C[*])[*])N,,3.0293837776852097,,101016_jcarbpol2025123421_段4-6_extracted.txt_Part1_Material1,1070.0000000000002
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,,0.0791812460476248,,101021_acsabm0c01472_段27-29_extracted.txt_Part1_Material2,1.2
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,OC(COCC1OC(OC2C(COCC(O)=O)OC([*])C(O)C2O)C(O)C(O)C1O[*])=O,,2.4771212547196626,,101021_acsabm3c00101_段34-36_extracted.txt_Part1_Material1,300.0000000000001
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,,,0.9115,10.1007_s12221-017-1230-6_part_1.txt_段1_Material1,
[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,,,4.0,10.1007_s13233-014-2001-5_part_1.txt_段1_Material1,
[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO,[*]CC=CCCC(C1=CC=CC=C1)[*],,,2.0,10.1007_s00289-018-2273-6_part_1.txt_段1_Material1,
[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,[*]OC1OC(CO)C(O)C(OC2OC(C(NC(CS)C(OC)=O)=O)C(OC[*])C(O)C2O)C1NC(C)=O,,,0.027,10.1002_app.46071_10.1002_app.46071_part_1.txt_段1_Material1,
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,[*]OC(C(C1O)O)OC(COC)C1OC(OC(C(C2O)OC3OC(C(C(C3OC)O)OC4OC(C(C(C4OC)O)[*])COC)CO)COC)C2OCC(OC)C,,,1.3057,10.4103_2230-973x.119215_part_1.txt_段1_Material1,
OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,O=C(C(C[*])[*])N,,,53.0,10.1007_s00289-011-0643-4_10.1007_s00289-011-0643-4_part_1.txt_段1_Material1,
[*]C1C(O)C(O)C(OC2C(O)C(O)C(O[*])OC2COC(C)=O)OC1COC(C)=O,O=C(C(C[*])[*])N,,,0.026,10.1080_03602559.2018.1482923_part_3.txt_段1_Material1,
[*]CC(OC(O[*])=O)C,[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,,,0.42,10.1002_slct.201800913_part_1.txt_段1_Material1,
OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,,1.5,10.1007_s10570-015-0650-y_part_1.txt_段1_Material1,
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,OC(COCC1OC(OC2C(COCC(O)=O)OC([*])C(O)C2O)C(O)C(O)C1O[*])=O,,,0.018,10.1016_j.colsurfb.2010.08.020_part_1.txt_段1_Material5,
O=C(C(C[*])[*])N,[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,,,120.0,10.1016_j.carbpol.2018.05.082_part_2.txt_段1_Material1,
O=C(O)C([*])C[*],[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,,,8.0,10.4028_www.scientific.net_amr.746.88_part_1.txt_段1_Material1,
OC(COCC1OC(OC2C(COCC(O)=O)OC([*])C(O)C2O)C(O)C(O)C1O[*])=O,OCC1OC(C(C(C1O[*])O)O)[*],,,10.75,10.1007_s10570-016-1014-y_part_1.txt_段1_Material1,
[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO,O=C(C(C[*])[*])N,,,6.026599999999999,10.5109_7160873_OA_part_1.txt_段1_Material1,
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,[*]OC1C(C(OC(C1O)OC2C3C(C(OC2CO3)[*])O)CO)O,,,0.15,10.1080_10717544.2021.1938752_part_1.txt_段1_Material1,
[*]C(C(OC1O[*])COC(C)=O)C(O)C1NC(C)=O,[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,,,1.915,10.1002_app.34041_part_1.txt_段1_Material1,
OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,[*]C([H])([H])C(O)([H])[*],,,13.31,10.1007_s12221-018-7816-9_part_2.txt_段1_Material1,
O=C(O)C([*])C[*],OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,,0.7,10.1007_s10570-019-02490-1_10.1007_s10570-019-02490-1_part_2.txt_段1_Material1,
O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,,,0.9,10.1002_app.49285_10.1002_app.49285_part_1.txt_段1_Material1,
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,,5.7,10.1007_s00289-017-2253-2_part_1.txt_段1_Material1,
OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,,,11.2,10.1002_pen.24050_10.1002_pen.24050_part_2.txt_段1_Material1,
OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,[*]OC(C(C1O)O)OC(COC)C1OC(OC(C(C2O)OC3OC(C(C(C3OC)O)OC4OC(C(C(C4OC)O)[*])COC)CO)COC)C2OCC(OC)C,,,1.0,10.1007_s10570-014-0442-9_10.1007_s10570-014-0442-9_part_2.txt_段1_Material1,
OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,[*]C1=CC=C([*])N1,,,0.1,10.3390_ma6030738_part_6.txt_段1_Material5,
OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,O=C(O)C([*])C[*],,,0.4446,10.1007_s10965-018-1568-5_part_2.txt_段1_Material1,
[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO,[*]C([H])([H])C(O)([H])[*],,,2.1293,10.1016_j.ijbiomac.2020.07.065_part_4.txt_段1_Material1,
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,,,0.95,10.1016_j.eurpolymj.2021.110267_part_2.txt_段1_Material1,
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,O=C(C(C[*])[*])N,,,8.0,10.1016_j.carbpol.2018.05.078_part_4.txt_段1_Material1,
OCC1OC(C(C(C1O)O[*])O)OC2C(C(C(OC2COS(=O)(O)=O)[*])NC(C)=O)O,[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,,,7.0,10.1002_term.2159_10.1002_term.2159_part_2.txt_段1_Material1,
[*]C([H])([H])C(O)([H])[*],[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,,,16.9,10.1002_app.42272_10.1002_app.42272_part_1.txt_段1_Material1,
OC(COCC1OC(OC2C(COCC(O)=O)OC([*])C(O)C2O)C(O)C(O)C1O[*])=O,O=C(C(C[*])[*])N,,,23.1255,10.1002_app.38788_part_2.txt_段1_Material1,
OC1C(OC(C(C1O)O)C[*])COCC(OC(C(O)C=O)CO[*])C=O,OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,,10.56,10.1016_j.carbpol.2020.117598_part_2.txt_段1_Material1,
[*]CC=CCCC(C1=CC=CC=C1)[*],[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO,,,3.5845,10.1007_s13233-013-1088-4_part_2.txt_段1_Material1,
[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,,2.25,10.1080_14658011.2018.1447340_part_1.txt_段1_Material1,
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,OC(COCC1OC(OC2C(COCC(O)=O)OC([*])C(O)C2O)C(O)C(O)C1O[*])=O,,,3.89,10.1080_09205063.2018.1523525_part_3.txt_段1_Material1,
OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO,,,3.0,10.1016_j.foodhyd.2014.12.026_part_4.txt_段1_Material2,
OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,,,2.2,10.1007_s10570-017-1491-7_part_2.txt_段1_Material1,
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,,,0.56,10.1038_s41598-024-54912-1_OA_part_1.txt_段1_Material1,
[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO,[*]OC1C(C(OC(C1O)OC2C3C(C(OC2CO3)[*])O)CO)O,,,0.08,10.1016_j.ijbiomac.2016.05.028_part_3.txt_段1_Material1,
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,[*]CC([*])N1CCCC1=O,,,3.5025,10.1007_s00289-013-1067-0_part_4.txt_段1_Material1,
OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,[*]C(CCCCCO[*])=O,,,7.93,10.2147_ijn.s177256_part_2.txt_段1_Material1,
[*]OC1OC(CO)C(O)C(OC2OC(C(NC(CS)C(OC)=O)=O)C(OC[*])C(O)C2O)C1NC(C)=O,[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,,,2.4011,10.4028_www.scientific.net_msf.982.59_part_1.txt_段1_Material1,
OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,,,0.9,10.1016_j.ijbiomac.2017.02.095_part_3.txt_段1_Material1,
OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,,15.0,10.1007_s10570-019-02357-5_10.1007_s10570-019-02357-5_part_1.txt_段1_Material1,
[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,,16.0,10.1080_1023666x.2020.1786271_part_2.txt_段1_Material1,
OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,[*]NC(C(O)=O)CCC([*])=O,,,6.17,10.2174_156720112798376041_part_2.txt_段1_Material1,
OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,O=C(C(C[*])[*])N,,,0.01,10.1007_s10570-017-1585-2_10.1007_s10570-017-1585-2_part_4.txt_段1_Material1,
[*]C(C)C(OCC(O[*])=O)=O,OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,,15.0,10.1002_mabi.201000389_10.1002_mabi.201000389_part_2.txt_段1_Material1,
[*]NC(C(O)=O)CCC([*])=O,OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,,0.408,10.1007_s12221-020-1364-9_part_1.txt_段1_Material1,
[*]C([H])([H])C(O)([H])[*],[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO,,,0.9,10.3390_polym13121962_part_3.txt_段1_Material6,
OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,O=C(C1=CC=C(C=C1)C(OCC[*])=O)O[*],,,0.188,10.1007_s10570-010-9443-5_part_2.txt_段1_Material3,
OC(C(C1OC2OC(C(C(C2O)O)OC3OC(C(C(C3O)O)O)COC4OC(C(C(C4O)O)OC5OC(C(C(C5O)O)OC6OC(C(C(C6O)O[*])O)C)CO)CO)CO)O[*])COC1CO,[*]C1=C(C=CN2)C2=C([*])C(O)=C1O,,,0.69,10.1016_j.ijbiomac.2020.06.283_part_3.txt_段1_Material1,
[*]C([H])([H])C(O)([H])[*],OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,,15.0,10.1080_09205063.2016.1262164_part_3.txt_段1_Material1,
OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,,,0.6462,10.1016_j.ejpb.2015.02.025_part_2.txt_段1_Material1,
[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,,1.2,10.1002_adhm.201600136_part_2.txt_段1_Material2,
[*]C(CCCCCO[*])=O,OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,,2.7,10.1016_j.eurpolymj.2021.110357_part_1.txt_段1_Material3,
[*]C([H])([H])C(O)([H])[*],OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,,13.74,10.1007_s10570-020-03396-z_part_3.txt_段1_Material1,
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,[*]C([H])([H])C(O)([H])[*],,,6.77,10.1016_j.ecoenv.2020.110935_part_1.txt_段1_Material1,
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,[*]CC([*])Cl,,,3.507,10.1007_s10570-013-9897-3_part_2.txt_段1_Material1,
OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,[*]CC=CCCC(C1=CC=CC=C1)[*],,,0.5,10.1007_s00289-018-2273-6_part_3.txt_段1_Material1,
[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,[*]CC([*])N1CCCC1=O,,,2.5,10.1007_s13233-011-0513-9_part_1.txt_段1_Material2,
O=C(C(C[*])[*])N,[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,,,18.0,10.1177_0883911509357863_part_2.txt_段1_Material1,
[*]C(C)C[*],OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,,0.3467,10.1016_j.desal.2011.06.032_part_1.txt_段1_Material1,
O=C(C(C[*])[*])N,[*]OC1C(C(OC(C1O)OC2C3C(C(OC2CO3)[*])O)CO)O,,,37.52,10.1016_j.nanoso.2020.100507_part_2.txt_段1_Material2,
[*]C([H])([H])C(O)([H])[*],[*]OC1C(C(OC(C1O)OC2C3C(C(OC2CO3)[*])O)CO)O,,,0.0,10.1002_app.50979_part_2.txt_段1_Material1,
[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,[*]NC(C(O)=O)CCC([*])=O,,,0.7,10.1016_j.carbpol.2017.09.071_part_1.txt_段1_Material1,
O=C(C(C[*])[*])N,[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO,,,17.84,10.37358_mp.23.1.5649_OA_part_2.txt_段1_Material2,
[*]C([H])([H])C(O)([H])[*],OC(COCC1OC(OC2C(COCC(O)=O)OC([*])C(O)C2O)C(O)C(O)C1O[*])=O,,,0.4,10.1002_pc.23823_10.1002_pc.23823_part_1.txt_段1_Material1,
[*]OC(C(C1O)O)OC(COC)C1OC(OC(C(C2O)OC3OC(C(C(C3OC)O)OC4OC(C(C(C4OC)O)[*])COC)CO)COC)C2OCC(OC)C,[*]C([H])([H])C(O)([H])[*],,,4.25,10.1007_s10570-015-0624-0_part_3.txt_段1_Material1,
O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,,8.969299999999999,10.1111_jfbc.12214_part_2.txt_段1_Material2,
O=C(C(C[*])[*])N,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,,0.83,10.1007_s10570-017-1585-2_10.1007_s10570-017-1585-2_part_2.txt_段1_Material1,
[*]OC1C(C(OC(C1O)OC2C3C(C(OC2CO3)[*])O)CO)O,[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,,,7.1,10.1007_s00289-021-03797-5_part_3.txt_段1_Material1,
OC(COCC1OC(OC2C(COCC(O)=O)OC([*])C(O)C2O)C(O)C(O)C1O[*])=O,OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,,44.0,10.1007_s10570-019-02378-0_10.1007_s10570-019-02378-0_part_2.txt_段1_Material1,
OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,[*]OC1C(C(OC(C1O)OC2C3C(C(OC2CO3)[*])O)CO)O,,,12.0,10.1016_j.carbpol.2018.10.002_part_3.txt_段1_Material1,
[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,,,10.75,10.3390_polym13142302_part_3.txt_段1_Material1,
OCC1OC(OC2C(O)C(O)C(O[*])OC2CO)C(O)C(O)C1[*],[*]C([H])([H])C(O)([H])[*],,,14.0424,10.1007_s10570-020-03249-9_part_2.txt_段1_Material1,
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,,10.0,10.1021_acsami.7b18859_part_2.txt_段1_Material1,
O=C(C(C[*])[*])N,OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,,53.0,10.1007_s00289-011-0643-4_10.1007_s00289-011-0643-4_part_4.txt_段1_Material1,
[*]C1C(C(C(OC1C(O[Ca]OC2=O)=O)OC3C2OC(O[*])C(O)C3O)O)O,O=C(C(C[*])[*])N,,,11.9,10.1007_s00289-017-2138-4_part_2.txt_段1_Material1,
OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,[*]CC([*])N1CCCC1=O,,,22.89,10.3390_polym13121962_part_3.txt_段1_Material8,
[*]C(C)C(OCC(O[*])=O)=O,[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,,,0.85,10.1021_bm501313t_part_4.txt_段1_Material1,
